"Transcript.stable.ID","Strand","GENE_SYMBOL","GENE_NAME","CYTOBAND"
"ENST00000395529","+","SPECC1","sperm antigen with calponin homology and coiled-coil domains 1","hs|17p11.2"
"ENST00000395541","-","ADAMTS20","ADAM metallopeptidase with thrombospondin type 1 motif, 20","hs|12q12"
"ENST00000395544","-","ULK2","unc-51-like kinase 2 (C. elegans)","hs|17p11.2"
"ENST00000395548","+","AP3S1","adaptor-related protein complex 3, sigma 1 subunit","hs|5q23.1"
"ENST00000395556","-","FIGNL1","fidgetin-like 1","hs|7p12.1"
"ENST00000395589","-","SNAPC5","small nuclear RNA activating complex, polypeptide 5, 19kDa","hs|15q22.31"
"ENST00000395592","-","MFAP4","microfibrillar-associated protein 4","hs|17p11.2"
"ENST00000395601","-","SNTB1","syntrophin, beta 1 (dystrophin-associated protein A1, 59kDa, basic component 1)","hs|8q24.12"
"ENST00000395630","-","SULT1A2","sulfotransferase family, cytosolic, 1A, phenol-preferring, member 2","hs|16p11.2"
"ENST00000395633","+","ATP5D","ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit","hs|19p13.3"
"ENST00000395633","+","ATP5D","ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit","hs|19p13.3"
"ENST00000395635","-","GRAP","GRB2-related adaptor protein","hs|17p11.2"
"ENST00000395641","-","NUPR1","nuclear protein, transcriptional regulator, 1","hs|16p11.2"
"ENST00000395665","+","FBXW10","F-box and WD repeat domain containing 10","hs|17p11.2"
"ENST00000395676","+","KLHDC7B","kelch domain containing 7B","hs|22q13.33"
"ENST00000395676","+","KLHDC7B","kelch domain containing 7B","hs|22q13.33"
"ENST00000395686","-","ERO1L","ERO1-like (S. cerevisiae)","hs|14q22.1"
"ENST00000395698","+","NCAPH2","non-SMC condensin II complex, subunit H2","hs|22q13.33"
"ENST00000395699","-","PURB","purine-rich element binding protein B","hs|7p13"
"ENST00000395699","-","PURB","purine-rich element binding protein B","hs|7p13"
"ENST00000395699","-","PURB","purine-rich element binding protein B","hs|7p13"
"ENST00000395700","+","HSD17B12","hydroxysteroid (17-beta) dehydrogenase 12","hs|11p11.2"
"ENST00000395715","-","TRPS1","trichorhinophalangeal syndrome I","hs|8q23.3"
"ENST00000395739","-","TOM1L2","target of myb1-like 2 (chicken)","hs|17p11.2"
"ENST00000395745","+","DHX30","DEAH (Asp-Glu-Ala-His) box polypeptide 30","hs|3p21.31"
"ENST00000395748","+","AREG","amphiregulin","hs|4q13.3"
"ENST00000395761","+","CXCL1","chemokine (C-X-C motif) ligand 1 (melanoma growth stimulating activity, alpha)","hs|4q13.3"
"ENST00000395770","+","LNPEP","leucyl/cystinyl aminopeptidase","hs|5q15"
"ENST00000395784","+","LNPEP","leucyl/cystinyl aminopeptidase","hs|5q15"
"ENST00000395792","+","AFP","alpha-fetoprotein","hs|4q13.3"
"ENST00000395809","-","RASGEF1A","RasGEF domain family, member 1A","hs|10q11.21"
"ENST00000395813","+","CAST","calpastatin","hs|5q15"
"ENST00000395824","-","ZNF287","zinc finger protein 287","hs|17p11.2"
"ENST00000395834","-","CDKL1","cyclin-dependent kinase-like 1 (CDC2-related kinase)","hs|14q21.3"
"ENST00000395857","-","NCOR1","nuclear receptor corepressor 1","hs|17p12"
"ENST00000395862","+","ATP6V1C1","ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C1","hs|8q22.3"
"ENST00000395863","-","BMP7","bone morphogenetic protein 7","hs|20q13.31"
"ENST00000395863","-","BMP7","bone morphogenetic protein 7","hs|20q13.31"
"ENST00000395863","-","BMP7","bone morphogenetic protein 7","hs|20q13.31"
"ENST00000395889","-","TEX11","testis expressed 11","hs|Xq13.1"
"ENST00000395891","+","HECW1","HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1","hs|7p13"
"ENST00000395905","-","LRRC2","leucine rich repeat containing 2","hs|3p21.31"
"ENST00000395905","-","LRRC2","leucine rich repeat containing 2","hs|3p21.31"
"ENST00000395906","-","CDRT1","CMT1A duplicated region transcript 1","hs|17p12"
"ENST00000395934","+","ELP4","elongation protein 4 homolog (S. cerevisiae)","hs|11p13"
"ENST00000395941","+","FGFR1OP2","FGFR1 oncogene partner 2","hs|12p11.23"
"ENST00000395955","-","CYP24A1","cytochrome P450, family 24, subfamily A, polypeptide 1","hs|20q13.2"
"ENST00000395955","-","CYP24A1","cytochrome P450, family 24, subfamily A, polypeptide 1","hs|20q13.2"
"ENST00000395962","-","ELAC2","elaC homolog 2 (E. coli)","hs|17p12"
"ENST00000395962","-","ELAC2","elaC homolog 2 (E. coli)","hs|17p12"
"ENST00000395962","-","ELAC2","elaC homolog 2 (E. coli)","hs|17p12"
"ENST00000395963","+","CCR9","chemokine (C-C motif) receptor 9","hs|3p21.31"
"ENST00000395988","+","MYOCD","myocardin","hs|17p12"
"ENST00000396005","-","SLC5A12","solute carrier family 5 (sodium/glucose cotransporter), member 12","hs|11p14.2"
"ENST00000396007","-","SOX5","SRY (sex determining region Y)-box 5","hs|12p12.1"
"ENST00000396014","+","METTL9","methyltransferase like 9","hs|16p12.2"
"ENST00000396032","-","ADNP","activity-dependent neuroprotector homeobox","hs|20q13.13"
"ENST00000396037","-","ST8SIA1","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1","hs|12p12.1"
"ENST00000396048","+","ZNF501","zinc finger protein 501","hs|3p21.31"
"ENST00000396048","+","ZNF501","zinc finger protein 501","hs|3p21.31"
"ENST00000396049","-","MOB1A","MOB kinase activator 1A","hs|2p13.1"
"ENST00000396056","+","ZNF35","zinc finger protein 35","hs|3p21.31"
"ENST00000396057","+","FOXB1","forkhead box B1","hs|15q22.2"
"ENST00000396061","-","GTF2A2","general transcription factor IIA, 2, 12kDa","hs|15q22.2"
"ENST00000396065","+","GCNT3","glucosaminyl (N-acetyl) transferase 3, mucin type","hs|15q22.2"
"ENST00000396073","+","ENAM","enamelin","hs|4q13.3"
"ENST00000396076","-","LDHB","lactate dehydrogenase B","hs|12p12.1"
"ENST00000396077","-","ZNF445","zinc finger protein 445","hs|3p21.31"
"ENST00000396077","-","ZNF445","zinc finger protein 445","hs|3p21.31"
"ENST00000396078","+","C3orf23","chromosome 3 open reading frame 23","hs|3p21.31"
"ENST00000396083","-","THUMPD1","THUMP domain containing 1","hs|16p12.3"
"ENST00000396083","-","THUMPD1","THUMP domain containing 1","hs|16p12.3"
"ENST00000396103","-","PHF21B","PHD finger protein 21B","hs|22q13.31"
"ENST00000396105","-","ZNFX1","zinc finger, NFX1-type containing 1","hs|20q13.13"
"ENST00000396134","-","UMOD","uromodulin","hs|16p12.3"
"ENST00000396144","-","ARHGAP12","Rho GTPase activating protein 12","hs|10p11.22"
"ENST00000396151","-","ARSB","arylsulfatase B","hs|5q14.1"
"ENST00000396161","+","ZNF134","zinc finger protein 134","hs|19q13.43"
"ENST00000396169","-","CCK","cholecystokinin","hs|3p22.1"
"ENST00000396185","+","CTNNB1","catenin (cadherin-associated protein), beta 1, 88kDa","hs|3p22.1"
"ENST00000396185","+","CTNNB1","catenin (cadherin-associated protein), beta 1, 88kDa","hs|3p22.1"
"ENST00000396197","-","UEVLD","UEV and lactate/malate dehyrogenase domains","hs|11p15.1"
"ENST00000396199","-","SPATA6","spermatogenesis associated 6","hs|1p33"
"ENST00000396203","+","RPL14","ribosomal protein L14","hs|3p22.1"
"ENST00000396208","+","CCP110","centriolar coiled coil protein 110kDa","hs|16p12.3"
"ENST00000396208","+","CCP110","centriolar coiled coil protein 110kDa","hs|16p12.3"
"ENST00000396213","+","LDHAL6A","lactate dehydrogenase A-like 6A","hs|11p15.1"
"ENST00000396224","+","MAGED2","melanoma antigen family D, 2","hs|Xp11.21"
"ENST00000396229","+","TMC5","transmembrane channel-like 5","hs|16p12.3"
"ENST00000396234","+","IQGAP2","IQ motif containing GTPase activating protein 2","hs|5q13.3"
"ENST00000396252","-","NBN","nibrin","hs|8q21.3"
"ENST00000396252","-","NBN","nibrin","hs|8q21.3"
"ENST00000396257","+","PLEKHA8","pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 8","hs|7p14.3"
"ENST00000396271","-","ACBD5","acyl-CoA binding domain containing 5","hs|10p12.1"
"ENST00000396275","+","MRGPRX3","MAS-related GPR, member X3","hs|11p15.1"
"ENST00000396279","+","ATF7IP","activating transcription factor 7 interacting protein","hs|12p13.1"
"ENST00000396290","+","ID2","inhibitor of DNA binding 2, dominant negative helix-loop-helix protein","hs|2p25.1"
"ENST00000396293","+","KIR2DL4","killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4","hs|19q13.42"
"ENST00000396294","+","MIPOL1","mirror-image polydactyly 1","hs|14q21.1"
"ENST00000396324","-","MYH11","myosin, heavy chain 11, smooth muscle","hs|16p13.11"
"ENST00000396330","-","SNX16","sorting nexin 16","hs|8q21.13"
"ENST00000396333","-","GPRC5D","G protein-coupled receptor, family C, group 5, member D","hs|12p13.1"
"ENST00000396355","+","NDE1","nudE nuclear distribution gene E homolog 1 (A. nidulans)","hs|16p13.11"
"ENST00000396366","+","FXN","frataxin","hs|9q21.11"
"ENST00000396373","+","ETV6","ets variant 6","hs|12p13.2"
"ENST00000396373","+","ETV6","ets variant 6","hs|12p13.2"
"ENST00000396391","-","ELMO2","engulfment and cell motility 2","hs|20q13.12"
"ENST00000396398","-","NAGA","N-acetylgalactosaminidase, alpha-","hs|22q13.2"
"ENST00000396399","+","GLDN","gliomedin","hs|15q21.2"
"ENST00000396402","-","CYP19A1","cytochrome P450, family 19, subfamily A, polypeptide 1","hs|15q21.2"
"ENST00000396403","+","ZNF813","zinc finger protein 813","hs|19q13.42"
"ENST00000396403","+","ZNF813","zinc finger protein 813","hs|19q13.42"
"ENST00000396408","+","ZNF765","zinc finger protein 765","hs|19q13.42"
"ENST00000396410","+","PDXDC1","pyridoxal-dependent decarboxylase domain containing 1","hs|16p13.11"
"ENST00000396417","+","SEPT3","septin 3","hs|22q13.2"
"ENST00000396423","+","HNF4G","hepatocyte nuclear factor 4, gamma","hs|8q21.11"
"ENST00000396424","-","ZNF665","zinc finger protein 665","hs|19q13.42"
"ENST00000396424","-","ZNF665","zinc finger protein 665","hs|19q13.42"
"ENST00000396437","-","CENPM","centromere protein M","hs|22q13.2"
"ENST00000396451","-","KLRK1","killer cell lectin-like receptor subfamily K, member 1","hs|12p13.2"
"ENST00000396472","+","FAM177A1","family with sequence similarity 177, member A1","hs|14q13.2"
"ENST00000396478","-","IPP","intracisternal A particle-promoted polypeptide","hs|1p34.1"
"ENST00000396501","+","MPDU1","mannose-P-dolichol utilization defect 1","hs|17p13.1"
"ENST00000396505","-","DKK3","dickkopf 3 homolog (Xenopus laevis)","hs|11p15.3"
"ENST00000396505","-","DKK3","dickkopf 3 homolog (Xenopus laevis)","hs|11p15.3"
"ENST00000396505","-","DKK3","dickkopf 3 homolog (Xenopus laevis)","hs|11p15.3"
"ENST00000396507","+","CLEC12A","C-type lectin domain family 12, member A","hs|12p13.2"
"ENST00000396516","-","ZC3H7A","zinc finger CCCH-type containing 7A","hs|16p13.13"
"ENST00000396516","-","ZC3H7A","zinc finger CCCH-type containing 7A","hs|16p13.13"
"ENST00000396516","-","ZC3H7A","zinc finger CCCH-type containing 7A","hs|16p13.13"
"ENST00000396521","-","EXOSC3","exosome component 3","hs|9p13.2"
"ENST00000396525","-","EIF4G2","eukaryotic translation initiation factor 4 gamma, 2","hs|11p15.3"
"ENST00000396535","-","SHC4","SHC (Src homology 2 domain containing) family, member 4","hs|15q21.1"
"ENST00000396568","+","TMEM102","transmembrane protein 102","hs|17p13.1"
"ENST00000396568","+","TMEM102","transmembrane protein 102","hs|17p13.1"
"ENST00000396573","-","GRIN2A","glutamate receptor, ionotropic, N-methyl D-aspartate 2A","hs|16p13.2"
"ENST00000396573","-","GRIN2A","glutamate receptor, ionotropic, N-methyl D-aspartate 2A","hs|16p13.2"
"ENST00000396591","+","SLC30A5","solute carrier family 30 (zinc transporter), member 5","hs|5q13.2"
"ENST00000396600","+","ABAT","4-aminobutyrate aminotransferase","hs|16p13.2"
"ENST00000396600","+","ABAT","4-aminobutyrate aminotransferase","hs|16p13.2"
"ENST00000396602","+","ZNF143","zinc finger protein 143","hs|11p15.4"
"ENST00000396610","+","CMC1","COX assembly mitochondrial protein homolog (S. cerevisiae)","hs|3p24.1"
"ENST00000396620","-","CD163","CD163 molecule","hs|12p13.31"
"ENST00000396625","-","COL4A4","collagen, type IV, alpha 4","hs|2q36.3"
"ENST00000396628","+","C17orf81","chromosome 17 open reading frame 81","hs|17p13.1"
"ENST00000396641","+","LRRC3B","leucine rich repeat containing 3B","hs|3p24.1"
"ENST00000396642","-","PDE7A","phosphodiesterase 7A","hs|8q13.1"
"ENST00000396650","+","C15orf48","chromosome 15 open reading frame 48","hs|15q21.1"
"ENST00000396659","-","GATM","glycine amidinotransferase (L-arginine:glycine amidinotransferase)","hs|15q21.1"
"ENST00000396667","+","TMEM106B","transmembrane protein 106B","hs|7p21.3"
"ENST00000396668","+","TMEM106B","transmembrane protein 106B","hs|7p21.3"
"ENST00000396720","+","GLTSCR1","glioma tumor suppressor candidate region gene 1","hs|19q13.33"
"ENST00000396721","-","SDR16C5","short chain dehydrogenase/reductase family 16C, member 5","hs|8q12.1"
"ENST00000396738","+","STK16","serine/threonine kinase 16","hs|2q35"
"ENST00000396758","+","DPH2","DPH2 homolog (S. cerevisiae)","hs|1p34.1"
"ENST00000396774","-","ATP6V1H","ATPase, H+ transporting, lysosomal 50/57kDa, V1 subunit H","hs|8q11.23"
"ENST00000396791","+","CEP44","centrosomal protein 44kDa","hs|4q34.1"
"ENST00000396813","-","DHRS1","dehydrogenase/reductase (SDR family) member 1","hs|14q12"
"ENST00000396813","-","DHRS1","dehydrogenase/reductase (SDR family) member 1","hs|14q12"
"ENST00000396822","-","SNAI2","snail homolog 2 (Drosophila)","hs|8q11.21"
"ENST00000396825","-","FITM2","fat storage-inducing transmembrane protein 2","hs|20q13.12"
"ENST00000396827","-","ZSCAN12","zinc finger and SCAN domain containing 12","hs|6p22.1"
"ENST00000396832","-","CSNK1E","casein kinase 1, epsilon","hs|22q13.1"
"ENST00000396842","+","EAF1","ELL associated factor 1","hs|3p25.1"
"ENST00000396842","+","EAF1","ELL associated factor 1","hs|3p25.1"
"ENST00000396847","-","TRIM5","tripartite motif containing 5","hs|11p15.4"
"ENST00000396863","+","MYBL2","v-myb myeloblastosis viral oncogene homolog (avian)-like 2","hs|20q13.12"
"ENST00000396864","+","IRF9","interferon regulatory factor 9","hs|14q12"
"ENST00000396878","+","ZNF213","zinc finger protein 213","hs|16p13.3"
"ENST00000396884","-","SOX10","SRY (sex determining region Y)-box 10","hs|22q13.1"
"ENST00000396884","-","SOX10","SRY (sex determining region Y)-box 10","hs|22q13.1"
"ENST00000396895","-","HBE1","hemoglobin, epsilon 1","hs|11p15.4"
"ENST00000396895","-","HBE1","hemoglobin, epsilon 1","hs|11p15.4"
"ENST00000396901","-","NFKBID","nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, delta","hs|19q13.12"
"ENST00000396914","-","CHCHD4","coiled-coil-helix-coiled-coil-helix domain containing 4","hs|3p25.1"
"ENST00000396930","-","KAT6A","K(lysine) acetyltransferase 6A","hs|8p11.21"
"ENST00000396930","-","KAT6A","K(lysine) acetyltransferase 6A","hs|8p11.21"
"ENST00000396946","-","CARD11","caspase recruitment domain family, member 11","hs|7p22.2"
"ENST00000396950","-","OR51E2","olfactory receptor, family 51, subfamily E, member 2","hs|11p15.4"
"ENST00000396950","-","OR51E2","olfactory receptor, family 51, subfamily E, member 2","hs|11p15.4"
"ENST00000396952","+","OR51E1","olfactory receptor, family 51, subfamily E, member 1","hs|11p15.4"
"ENST00000396953","-","RPL32","ribosomal protein L32","hs|3p25.2"
"ENST00000396958","+","FLYWCH2","FLYWCH family member 2","hs|16p13.3"
"ENST00000396958","+","FLYWCH2","FLYWCH family member 2","hs|16p13.3"
"ENST00000396976","-","ZSCAN29","zinc finger and SCAN domain containing 29","hs|15q15.3"
"ENST00000396976","-","ZSCAN29","zinc finger and SCAN domain containing 29","hs|15q15.3"
"ENST00000396979","-","RHOG","ras homolog gene family, member G (rho G)","hs|11p15.4"
"ENST00000396980","+","HIST1H2BN","histone cluster 1, H2bn","hs|6p22.1"
"ENST00000396981","-","UBE2G1","ubiquitin-conjugating enzyme E2G 1","hs|17p13.2"
"ENST00000396981","-","UBE2G1","ubiquitin-conjugating enzyme E2G 1","hs|17p13.2"
"ENST00000396984","-","HIST1H2BC","histone cluster 1, H2bc","hs|6p22.2"
"ENST00000397002","-","NRL","neural retina leucine zipper","hs|14q11.2"
"ENST00000397007","-","NUP98","nucleoporin 98kDa","hs|11p15.4"
"ENST00000397030","+","MCF2L","MCF.2 cell line derived transforming sequence-like","hs|13q34"
"ENST00000397033","+","ITGA4","integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)","hs|2q31.3"
"ENST00000397053","-","UPF2","UPF2 regulator of nonsense transcripts homolog (yeast)","hs|10p14"
"ENST00000397061","+","NUDT19","nudix (nucleoside diphosphate linked moiety X)-type motif 19","hs|19q13.11"
"ENST00000397061","+","NUDT19","nudix (nucleoside diphosphate linked moiety X)-type motif 19","hs|19q13.11"
"ENST00000397082","-","ZNF91","zinc finger protein 91","hs|19p12"
"ENST00000397086","-","RNPS1","RNA binding protein S1, serine-rich domain","hs|16p13.3"
"ENST00000397095","+","GPR146","G protein-coupled receptor 146","hs|7p22.3"
"ENST00000397097","+","ZNF678","zinc finger protein 678","hs|1q42.13"
"ENST00000397098","-","C7orf50","chromosome 7 open reading frame 50","hs|7p22.3"
"ENST00000397104","-","ZNF99","zinc finger protein 99","hs|19p12"
"ENST00000397121","-","ZNF676","zinc finger protein 676","hs|19p12"
"ENST00000397130","-","LRRC57","leucine rich repeat containing 57","hs|15q15.2"
"ENST00000397130","-","LRRC57","leucine rich repeat containing 57","hs|15q15.2"
"ENST00000397133","+","TMEM93","transmembrane protein 93","hs|17p13.2"
"ENST00000397145","-","ITIH5","inter-alpha-trypsin inhibitor heavy chain family, member 5","hs|10p14"
"ENST00000397167","-","SFMBT2","Scm-like with four mbt domains 2","hs|10p14"
"ENST00000397170","+","CRELD1","cysteine-rich with EGF-like domains 1","hs|3p25.3"
"ENST00000397183","-","MYH2","myosin, heavy chain 2, skeletal muscle, adult","hs|17p13.1"
"ENST00000397193","+","PAFAH1B1","platelet-activating factor acetylhydrolase 1b, regulatory subunit 1 (45kDa)","hs|17p13.3"
"ENST00000397193","+","PAFAH1B1","platelet-activating factor acetylhydrolase 1b, regulatory subunit 1 (45kDa)","hs|17p13.3"
"ENST00000397195","+","PAFAH1B1","platelet-activating factor acetylhydrolase 1b, regulatory subunit 1 (45kDa)","hs|17p13.3"
"ENST00000397228","+","ERLIN2","ER lipid raft associated 2","hs|8p11.23"
"ENST00000397239","-","DEK","DEK oncogene","hs|6p22.3"
"ENST00000397262","-","INS","insulin","hs|11p15.5"
"ENST00000397274","+","MYO9B","myosin IXB","hs|19p13.11"
"ENST00000397277","-","CAMK1","calcium/calmodulin-dependent protein kinase I","hs|3p25.3"
"ENST00000397283","-","ERMN","ermin, ERM-like protein","hs|2q24.1"
"ENST00000397292","-","PLAA","phospholipase A2-activating protein","hs|9p21.2"
"ENST00000397292","-","PLAA","phospholipase A2-activating protein","hs|9p21.2"
"ENST00000397299","+","JMJD7","jumonji domain containing 7","hs|15q15.1"
"ENST00000397317","-","CLDN7","claudin 7","hs|17p13.1"
"ENST00000397334","-","TAGLN2","transgelin 2","hs|1q23.2"
"ENST00000397344","-","C16orf73","chromosome 16 open reading frame 73","hs|16p13.3"
